idCliente;Producto;Número_de_Identificación;Tipo_de_Identificación;Tipo_de_Cliente
271;Termostatos;13395402;DNI;Natural
272;Helicocentrífugo Comercial ;50820592;DNI;Natural
273;Cortina de Aire ;37959691;DNI;Natural
274;Split Piso Techo;96415257;DNI;Natural
275;Llave de Paso;36451724;DNI;Natural
276;Ventana;72089232;DNI;Natural
277;Fan Coil;46833227;DNI;Natural
278;Helicocentrífugo Comercial ;13076752;DNI;Natural
279;Gas Refrigerante;32180071;DNI;Natural
280;Cortina de Aire ;55823923;DNI;Natural
281;Termostatos;34863354;DNI;Natural
282;VRV;27698755;DNI;Natural
283;VRF;61317750;DNI;Natural
284;Ventilador Industrial;87423665;DNI;Natural
285;Ventilador Centrífugo;48867007;DNI;Natural
286;Cortina de Aire ;14976828;DNI;Natural
287;Helicocentrífugo Comercial ;33321414;DNI;Natural
288;Fan Coil;15526717;DNI;Natural
289;Rejilla Doble Deflexión;15679989;DNI;Natural
290;Cortina de Aire Industrial;84838466;DNI;Natural
291;Rejilla 2 vías;86138743;DNI;Natural
292;Helicocentrífugo Comercial ;49555466;DNI;Natural
293;Tipo Paquete;58963707;DNI;Natural
294;VRF;81119508;DNI;Natural
295;Manguera;82536780;DNI;Natural
296;Helicocentrífugo Residencial;63267341;DNI;Natural
778;Ventilador Industrial;24656890;RUC;Jurídico
779;Split Piso Techo;24610185;DNI;Natural
780;Cassette;85998223;DNI;Natural
781;Split Piso Techo;1511721;RUC;Jurídico
782;Ventilador Tubular;88052173;DNI;Natural
783;Termostatos;28530267;RUC;Jurídico
784;Ventilador Industrial;91956958;RUC;Jurídico
785;Fan Coil;26906142;RUC;Jurídico
786;Split Pared;44511997;RUC;Jurídico
787;Gas Refrigerante;34481802;DNI;Natural
788;VRF;95541049;RUC;Jurídico
789;Split Ducto;32107316;DNI;Natural
790;VRF;47598528;RUC;Jurídico
791;Cortina de Aire Industrial;90398205;RUC;Jurídico
792;VRV;84205783;DNI;Natural
793;Presostato;82280577;RUC;Jurídico
794;Ventana;82262251;RUC;Jurídico
795;Split Piso Techo;93238681;DNI;Natural
796;Split Piso Techo;36390591;DNI;Natural
797;Ventilador Centrífugo;52630781;RUC;Jurídico
798;VRV;5781873;DNI;Natural
799;Aislamiento Térmico;92266657;DNI;Natural
800;Ventilador Industrial;86028255;DNI;Natural
801;Tubería de Cobre;76936363;DNI;Natural
802;Rejilla de Retorno;73468888;RUC;Jurídico
803;Ventana;30978466;DNI;Natural
804;Rejilla 1 vía;7828821;RUC;Jurídico
805;Cortina de Aire Industrial;36791978;DNI;Natural
806;Termostatos;27724175;DNI;Natural
807;Ventilador Tubular;92948449;RUC;Jurídico
808;VRV;44936216;DNI;Natural
809;Helicocentrífugo Comercial ;26457164;DNI;Natural
810;Tubería de Cobre;94364029;RUC;Jurídico
811;Filtro Metálico;3534226;RUC;Jurídico
812;Split Ducto;96347342;RUC;Jurídico
813;Fan Coil;93042722;RUC;Jurídico
814;Rejilla 2 vías;45783980;DNI;Natural
815;Ventana;21437848;RUC;Jurídico
816;Rejilla 3 vías;5308186;DNI;Natural
817;Axial Residencial;24793691;DNI;Natural
818;Helicocentrífugo Silent  ;84050315;DNI;Natural
819;Split Piso Techo;89417227;RUC;Jurídico
820;Visor Líquido;97282215;RUC;Jurídico
821;Split Piso Techo;49359188;RUC;Jurídico
822;Split Piso Techo;80291566;DNI;Natural
823;Split Ducto;53995087;DNI;Natural
824;VRV;15255556;DNI;Natural
825;Válvula de Servicio;65765930;DNI;Natural
826;Cassette;30714419;DNI;Natural
827;Cortina de Aire ;6768812;DNI;Natural
828;Ventana;98471273;DNI;Natural
829;Fan Coil;80847768;RUC;Jurídico
830;Termostatos;4707251;RUC;Jurídico
831;Cortina de Aire Industrial;29343622;RUC;Jurídico
832;Fan Coil;67512963;RUC;Jurídico
833;Termostatos;46697984;DNI;Natural
834;Ventilador Industrial;87575930;RUC;Jurídico
835;Cortina de Aire ;16282455;RUC;Jurídico
836;Cassette;55182461;RUC;Jurídico
837;Circular Residencial ;56263868;DNI;Natural
838;Válvula de Servicio;12974877;DNI;Natural
839;Fan Coil;10088066;RUC;Jurídico
840;Cassette;4170759;RUC;Jurídico
841;VRF;17850061;DNI;Natural
842;Split Ducto;67076294;DNI;Natural
843;Ducto Circular;18042083;DNI;Natural
844;Termostatos;19016182;DNI;Natural
845;Split Piso Techo;62627649;DNI;Natural
846;Cassette;95944012;DNI;Natural
847;VRV;29769857;RUC;Jurídico
848;Split Pared;85835404;RUC;Jurídico
849;Axial Residencial;10889898;RUC;Jurídico
850;Ventilador Tubular;77254452;RUC;Jurídico
851;Fan Coil;50252802;DNI;Natural
852;Split Ducto;20143868;RUC;Jurídico
853;Fan Coil;2426938;RUC;Jurídico
854;Fan Coil;38876965;RUC;Jurídico
855;Helicocentrífugo Silent  ;16189938;DNI;Natural
856;Termostatos;67109430;RUC;Jurídico
857;VRV;99810274;RUC;Jurídico
858;VRF;98918625;RUC;Jurídico
859;Termostatos;68238603;DNI;Natural
860;Cassette;73389768;RUC;Jurídico
861;Ventana;14018635;DNI;Natural
862;Filtro Deshumedecedor;5398192;RUC;Jurídico
863;Ventana;72636660;RUC;Jurídico
864;Split Pared;31724637;RUC;Jurídico
865;Rejilla Rotacional;16231573;RUC;Jurídico
866;Split Piso Techo;54088712;RUC;Jurídico
867;Helicocentrífugo Comercial ;36576088;DNI;Natural
868;Termostatos;8495013;DNI;Natural
869;Circular Residencial ;92255057;RUC;Jurídico
870;Rejilla 1 vía;70076520;DNI;Natural
871;Cortina de Aire Industrial;25544703;RUC;Jurídico
872;Tipo Paquete;35099030;RUC;Jurídico
873;Tipo Paquete;66831778;DNI;Natural
874;Filtro Deshumedecedor;35896485;DNI;Natural
875;VRF;36461458;DNI;Natural
876;Split Piso Techo;73277198;RUC;Jurídico
877;Ventana;84124948;RUC;Jurídico
878;VRV;56091378;RUC;Jurídico
879;Split Pared;99661695;RUC;Jurídico
880;Split Pared;41023949;RUC;Jurídico
881;VRV;80022600;DNI;Natural
882;Circular Residencial ;93103857;DNI;Natural
883;Split Pared;36997269;RUC;Jurídico
884;Rejilla Multifuncional;62758221;RUC;Jurídico
885;VRV;45533179;RUC;Jurídico
886;Rejilla Doble Deflexión;71492680;DNI;Natural
887;Termostatos;20281629;DNI;Natural
888;Split Piso Techo;7691037;RUC;Jurídico
889;Split Pared;9954572;DNI;Natural
890;Tipo Paquete;92357605;DNI;Natural
891;Tubería de Cobre;52368673;RUC;Jurídico
892;Cassette;84228444;RUC;Jurídico
893;Split Piso Techo;35053600;RUC;Jurídico
894;Rejilla de Retorno;72346051;DNI;Natural
895;Tipo Paquete;87907620;DNI;Natural
896;Llave de Paso;46861278;RUC;Jurídico
897;Axial Residencial;61273389;RUC;Jurídico
898;Split Piso Techo;47389131;DNI;Natural
899;Rejilla Doble Deflexión;38443625;DNI;Natural
900;Ventilador Tubular;81685304;DNI;Natural
901;Split Pared;75559185;RUC;Jurídico
902;Split Ducto;10158818;DNI;Natural
903;Helicocentrífugo Residencial;35181847;DNI;Natural
904;Helicocentrífugo Residencial;25713894;DNI;Natural
905;VRV;2373964;DNI;Natural
906;VRF;15336772;DNI;Natural
907;Split Ducto;33950305;RUC;Jurídico
908;Ventilador Centrífugo;52239575;RUC;Jurídico
909;Axial Residencial;92331913;DNI;Natural
910;Termostatos;84610294;RUC;Jurídico
911;Cortina de Aire ;94414114;DNI;Natural
912;Visor Líquido;58100258;DNI;Natural
913;VRV;28030825;RUC;Jurídico
914;VRV;2734818;DNI;Natural
915;Split Piso Techo;80476124;RUC;Jurídico
916;Cinta de Aluminio;63301329;RUC;Jurídico
917;Circular Residencial ;15768286;RUC;Jurídico
918;Aislamiento Térmico;74581223;DNI;Natural
919;Ventilador Centrífugo;56285949;DNI;Natural
920;Cortina de Aire ;88984449;RUC;Jurídico
921;Aislamiento Térmico;1276826;RUC;Jurídico
922;Cortina de Aire ;60612462;RUC;Jurídico
923;Ventana;18337140;DNI;Natural
924;Ventilador Centrífugo;32019816;RUC;Jurídico
925;VRF;84983658;DNI;Natural
926;Cassette;6598740;DNI;Natural
927;Rejilla 2 vías;26152690;DNI;Natural
928;Cortina de Aire Industrial;85795258;DNI;Natural
929;Split Pared;87835196;DNI;Natural
930;Split Ducto;42084295;RUC;Jurídico
931;Axial Residencial;30429947;RUC;Jurídico
932;Filtro de Poliester;76029814;RUC;Jurídico
933;Ventilador Industrial;1785331;DNI;Natural
934;Ventana;92945601;RUC;Jurídico
935;Split Pared;2470237;RUC;Jurídico
936;Split Piso Techo;88288290;RUC;Jurídico
937;Split Pared;25664252;DNI;Natural
938;Rejilla Rotacional;59090619;RUC;Jurídico
939;Cortina de Aire ;76767537;DNI;Natural
940;Ventilador Centrífugo;16604777;DNI;Natural
941;Rejilla 2 vías;13907281;DNI;Natural
942;Cortina de Aire Industrial;94509940;RUC;Jurídico
943;Split Piso Techo;29650720;DNI;Natural
944;VRF;65146524;RUC;Jurídico
945;Cortina de Aire Industrial;43865583;DNI;Natural
946;Split Ducto;70969951;RUC;Jurídico
947;Ventana;26071985;RUC;Jurídico
948;Tubería de Cobre;50979106;DNI;Natural
949;Split Piso Techo;73888301;DNI;Natural
950;Filtro Metálico;72025378;DNI;Natural
951;VRV;9293082;RUC;Jurídico
952;Helicocentrífugo Comercial ;75465842;RUC;Jurídico
953;Cassette;42879500;RUC;Jurídico
954;Circular Residencial ;16740774;DNI;Natural
955;Rejilla 3 vías;13407584;RUC;Jurídico
956;Cortina de Aire Industrial;1427388;DNI;Natural
957;Helicocentrífugo Residencial;4048255;DNI;Natural
958;Axial Residencial;28135035;DNI;Natural
959;Ventana;47585018;DNI;Natural
960;Helicocentrífugo Silent  ;16646220;DNI;Natural
961;Axial Residencial;53538752;RUC;Jurídico
962;Visor Líquido;75855239;DNI;Natural
963;Circular Residencial ;48472385;RUC;Jurídico
964;Fan Coil;71579554;RUC;Jurídico
965;Rejilla Circular;36849928;RUC;Jurídico
966;VRF;18094859;RUC;Jurídico
967;Split Pared;40519723;RUC;Jurídico
968;Cortina de Aire Industrial;70819152;DNI;Natural
969;Cassette;40154370;DNI;Natural
970;Mangas;82886981;DNI;Natural
971;Helicocentrífugo Silent  ;58825590;DNI;Natural
972;Helicocentrífugo Silent  ;65464973;DNI;Natural
973;Cortina de Aire Industrial;96103068;RUC;Jurídico
974;Split Piso Techo;1908521;RUC;Jurídico
975;Axial Residencial;29840707;DNI;Natural
976;Circular Residencial ;36831976;DNI;Natural
977;Helicocentrífugo Comercial ;33694546;RUC;Jurídico
978;Cassette;27985101;RUC;Jurídico
979;Split Piso Techo;53979150;RUC;Jurídico
980;VRV;78358438;DNI;Natural
981;Tipo Paquete;64571032;RUC;Jurídico
982;Circular Residencial ;93224097;DNI;Natural
983;Ventilador Centrífugo;32527613;DNI;Natural
984;Ventana;14171224;DNI;Natural
985;Presostato;82875383;RUC;Jurídico
986;Ducto Circular;74748409;DNI;Natural
987;Cassette;76903424;DNI;Natural
988;Split Ducto;47537065;DNI;Natural
989;Cassette;71489988;DNI;Natural
990;VRV;96459609;DNI;Natural
991;VRF;45577030;RUC;Jurídico
992;Helicocentrífugo Silent  ;87893487;DNI;Natural
993;Split Ducto;93205115;DNI;Natural
994;VRF;80273589;DNI;Natural
995;Split Ducto;93024237;RUC;Jurídico
996;VRF;51221622;RUC;Jurídico
997;Rejilla 2 vías;46050272;RUC;Jurídico
998;Cortina de Aire Industrial;52983356;RUC;Jurídico
999;Split Piso Techo;53663401;DNI;Natural
1000;Rejilla 2 vías;21227784;DNI;Natural
1;Rejilla 4 vías;20371555;DNI;Natural
2;VRF;45048096;DNI;Natural
3;VRF;59523429;DNI;Natural
4;Ventilador Centrífugo;87834304;DNI;Natural
5;Fan Coil;10236637;DNI;Natural
6;Ventilador Centrífugo;31935535;DNI;Natural
7;Tubería de Cobre;56679144;DNI;Natural
8;Cortina de Aire Industrial;74954129;DNI;Natural
9;Circular Residencial ;35956616;DNI;Natural
10;Rejilla 4 vías;90520010;DNI;Natural
11;Circular Residencial ;84389342;DNI;Natural
12;Rejilla 4 vías;62481694;DNI;Natural
13;Ventilador Tubular;45817517;DNI;Natural
14;Ventilador Industrial;60625918;DNI;Natural
15;Filtro de Poliester;50685872;DNI;Natural
16;Termostatos;34695713;DNI;Natural
17;VRV;23814246;DNI;Natural
18;Helicocentrífugo Silent  ;59269700;DNI;Natural
19;Presostato;75277155;DNI;Natural
20;Helicocentrífugo Residencial;97131621;DNI;Natural
21;Ventana;19541819;DNI;Natural
22;Rejilla Lineal;80024975;DNI;Natural
23;Split Ducto;21958280;DNI;Natural
24;Cassette;27554396;DNI;Natural
25;Axial Residencial;95311295;DNI;Natural
26;Gas Refrigerante;60833131;DNI;Natural
27;Ventana;43851264;DNI;Natural
28;Termostatos;70347136;DNI;Natural
29;Helicocentrífugo Silent  ;41795693;DNI;Natural
30;Helicocentrífugo Silent  ;97535228;DNI;Natural
31;Termostatos;40496568;DNI;Natural
32;Helicocentrífugo Silent  ;56010947;DNI;Natural
33;Llave de Paso;93956514;DNI;Natural
34;Helicocentrífugo Silent  ;44287974;DNI;Natural
35;Ventilador Tubular;68775546;DNI;Natural
36;Cassette;81367734;DNI;Natural
37;Termostatos;47397556;DNI;Natural
38;Cortina de Aire Industrial;10153244;DNI;Natural
39;Split Piso Techo;16019965;DNI;Natural
40;Fan Coil;84277654;DNI;Natural
41;Válvula de Servicio;63548906;DNI;Natural
42;Fan Coil;21353357;DNI;Natural
43;Bomba de Condensado;22148550;DNI;Natural
44;Helicocentrífugo Residencial;83581653;DNI;Natural
45;Manguera;61189485;DNI;Natural
46;Cortina de Aire ;79167686;DNI;Natural
47;Bomba de Condensado;17761403;DNI;Natural
48;Cortina de Aire ;39354362;DNI;Natural
49;Termostatos;40797344;DNI;Natural
50;Split Pared;50252311;DNI;Natural
51;Split Ducto;72480617;DNI;Natural
52;VRF;79370509;DNI;Natural
53;Cassette;19291679;DNI;Natural
54;Tipo Paquete;78897504;DNI;Natural
55;Rejilla 1 vía;36378300;DNI;Natural
56;Fan Coil;44191656;DNI;Natural
57;Ventilador Industrial;75923135;DNI;Natural
58;Axial Residencial;10183653;DNI;Natural
59;Fan Coil;41682933;DNI;Natural
60;Split Piso Techo;26162564;DNI;Natural
61;Helicocentrífugo Residencial;89535911;DNI;Natural
62;Cortina de Aire Industrial;42067921;DNI;Natural
63;Ventana;34762965;DNI;Natural
64;Rejilla 4 vías;76253251;DNI;Natural
65;Helicocentrífugo Comercial ;42154297;DNI;Natural
66;Fan Coil;13965949;DNI;Natural
67;Ventilador Industrial;43171911;DNI;Natural
68;Split Pared;19142565;DNI;Natural
69;Rejilla 4 vías;18910807;DNI;Natural
70;Fan Coil;31345476;DNI;Natural
71;Split Pared;68257995;DNI;Natural
72;VRF;21798318;DNI;Natural
73;Tipo Paquete;12130198;DNI;Natural
298;Ducto Circular;14321179;DNI;Natural
299;Axial Residencial;12346512;DNI;Natural
300;Rejilla de Retorno;20144707;DNI;Natural
301;Fan Coil;20585775210;RUC;Jurídico
302;Gas Refrigerante;20340766225;RUC;Jurídico
303;Termostatos;20362414268;RUC;Jurídico
304;Tipo Paquete;20190026008;RUC;Jurídico
305;Visor Líquido;20981428322;RUC;Jurídico
306;Ventilador Centrífugo;20681819351;RUC;Jurídico
307;Ventilador Centrífugo;20815012837;RUC;Jurídico
308;Cassette;20469675998;RUC;Jurídico
309;Mangas;20485672592;RUC;Jurídico
310;Termostatos;20421245413;RUC;Jurídico
311;Rejilla Rotacional;20079447253;RUC;Jurídico
312;Rejilla Doble Deflexión;20953765662;RUC;Jurídico
313;Llave de Paso;20744113510;RUC;Jurídico
314;Split Pared;20062242626;RUC;Jurídico
315;Fan Coil;20638068302;RUC;Jurídico
316;Split Piso Techo;20861416027;RUC;Jurídico
317;Aislamiento Térmico;20366392285;RUC;Jurídico
318;Fan Coil;20981104924;RUC;Jurídico
319;Split Ducto;20193140048;RUC;Jurídico
320;Termostatos;20482938625;RUC;Jurídico
321;Helicocentrífugo Comercial ;20245101191;RUC;Jurídico
322;Manguera;20979752891;RUC;Jurídico
323;Helicocentrífugo Silent  ;20362124702;RUC;Jurídico
324;Cassette;20042793047;RUC;Jurídico
325;Fan Coil;20755903552;RUC;Jurídico
326;Axial Residencial;20553338373;RUC;Jurídico
327;Ventilador Centrífugo;20790460249;RUC;Jurídico
328;Rejilla 1 vía;20196270452;RUC;Jurídico
329;Fan Coil;20442391608;RUC;Jurídico
330;Filtro de Poliester;20224680532;RUC;Jurídico
331;Ventilador Tubular;20910604931;RUC;Jurídico
332;Ventana;20099821963;RUC;Jurídico
333;Helicocentrífugo Silent  ;20569841805;RUC;Jurídico
334;Fan Coil;20274313525;RUC;Jurídico
335;Helicocentrífugo Residencial;20087425209;RUC;Jurídico
336;Helicocentrífugo Residencial;20561816645;RUC;Jurídico
337;VRV;20718744374;RUC;Jurídico
338;Helicocentrífugo Residencial;20558166758;RUC;Jurídico
339;Helicocentrífugo Residencial;20978526621;RUC;Jurídico
340;Termostatos;20824752378;RUC;Jurídico
341;Ventana;20723842185;RUC;Jurídico
342;VRV;20281878181;RUC;Jurídico
343;Split Pared;20096223149;RUC;Jurídico
344;Fan Coil;20138423806;RUC;Jurídico
345;Fan Coil;20367696161;RUC;Jurídico
346;Cortina de Aire ;20310193926;RUC;Jurídico
347;Rejilla Lineal;20386780999;RUC;Jurídico
348;Ducto Rectangular;20618321823;RUC;Jurídico
349;Cortina de Aire Industrial;20826989970;RUC;Jurídico
350;Mangas;20063364523;RUC;Jurídico
351;Rejilla 3 vías;20995149078;RUC;Jurídico
352;Cassette;20899922743;RUC;Jurídico
353;Mangas;20825568406;RUC;Jurídico
354;Helicocentrífugo Residencial;20143053557;RUC;Jurídico
355;Helicocentrífugo Silent  ;20637022179;RUC;Jurídico
356;Split Pared;20536403325;RUC;Jurídico
357;Bomba de Condensado;20139488893;RUC;Jurídico
358;Axial Residencial;20686795534;RUC;Jurídico
359;Termostatos;20062728268;RUC;Jurídico
360;Tipo Paquete;20023634763;RUC;Jurídico
361;Cortina de Aire ;20397858753;RUC;Jurídico
362;Tipo Paquete;20828583231;RUC;Jurídico
363;Circular Residencial ;20147269508;RUC;Jurídico
364;Split Piso Techo;20043661201;RUC;Jurídico
365;Fan Coil;20882109726;RUC;Jurídico
366;Termostatos;20741749020;RUC;Jurídico
367;Helicocentrífugo Silent  ;20987040563;RUC;Jurídico
368;Rejilla 4 vías;20016495290;RUC;Jurídico
369;Tipo Paquete;20278129282;RUC;Jurídico
370;Rejilla Rotacional;20411442034;RUC;Jurídico
371;Axial Residencial;20016514237;RUC;Jurídico
372;Axial Residencial;20619933139;RUC;Jurídico
373;Cortina de Aire Industrial;20773274193;RUC;Jurídico
374;Cassette;20651141039;RUC;Jurídico
375;Fan Coil;20889270632;RUC;Jurídico
376;Cortina de Aire ;20675673993;RUC;Jurídico
377;Helicocentrífugo Silent  ;20515437318;RUC;Jurídico
378;VRV;20091969037;RUC;Jurídico
379;Split Piso Techo;20267043561;RUC;Jurídico
380;Ventana;20599100175;RUC;Jurídico
381;Split Piso Techo;20016552704;RUC;Jurídico
382;Helicocentrífugo Comercial ;20814351551;RUC;Jurídico
383;Split Piso Techo;20840788663;RUC;Jurídico
384;Ventilador Centrífugo;20499875082;RUC;Jurídico
385;Axial Residencial;20418123117;RUC;Jurídico
386;VRF;20662484213;RUC;Jurídico
387;VRV;20050379817;RUC;Jurídico
388;Cortina de Aire ;20151662716;RUC;Jurídico
389;Rejilla 4 vías;20255660233;RUC;Jurídico
390;Ventilador Tubular;20122294716;RUC;Jurídico
391;Cassette;20029839477;RUC;Jurídico
392;Rejilla 3 vías;20297463870;RUC;Jurídico
393;Helicocentrífugo Comercial ;20098810404;RUC;Jurídico
394;Helicocentrífugo Silent  ;20210827617;RUC;Jurídico
395;Termostatos;20739457532;RUC;Jurídico
396;Ventilador Tubular;20815519285;RUC;Jurídico
397;Cortina de Aire Industrial;20790347552;RUC;Jurídico
398;Repuestos;20594959515;RUC;Jurídico
399;VRF;20425130047;RUC;Jurídico
400;Termostatos;20933971732;RUC;Jurídico
401;Rejilla 4 vías;20632846560;RUC;Jurídico
402;VRF;20165212174;RUC;Jurídico
403;Ventana;20580253234;RUC;Jurídico
404;Split Ducto;20480847588;RUC;Jurídico
405;Tipo Paquete;20628732631;RUC;Jurídico
406;Tipo Paquete;20929602951;RUC;Jurídico
407;Axial Residencial;20766644302;RUC;Jurídico
408;Ventilador Industrial;20682194310;RUC;Jurídico
409;Helicocentrífugo Residencial;20095828050;RUC;Jurídico
410;Ventilador Centrífugo;20143368022;RUC;Jurídico
411;Ventilador Centrífugo;20174874262;RUC;Jurídico
412;Helicocentrífugo Silent  ;20930474841;RUC;Jurídico
413;VRF;20264950266;RUC;Jurídico
414;Split Pared;20063727460;RUC;Jurídico
415;Termostatos;20638226765;RUC;Jurídico
416;VRF;20063604047;RUC;Jurídico
417;Cortina de Aire ;20948051222;RUC;Jurídico
418;Cinta de Aluminio;20956333660;RUC;Jurídico
419;Ventilador Tubular;20387728785;RUC;Jurídico
420;Cortina de Aire Industrial;20315063646;RUC;Jurídico
421;Split Piso Techo;20139369133;RUC;Jurídico
422;Ventilador Tubular;20774236074;RUC;Jurídico
423;VRF;20896541963;RUC;Jurídico
424;Fan Coil;20025625575;RUC;Jurídico
425;Termostatos;20552961079;RUC;Jurídico
426;Circular Residencial ;20885384856;RUC;Jurídico
427;VRF;20597971343;RUC;Jurídico
428;Rejilla Circular;20676742895;RUC;Jurídico
429;Helicocentrífugo Silent  ;20067490354;RUC;Jurídico
430;VRV;20662432978;RUC;Jurídico
431;Ventana;20370608419;RUC;Jurídico
432;Helicocentrífugo Silent  ;20166496368;RUC;Jurídico
433;Fan Coil;20574651279;RUC;Jurídico
434;Fan Coil;20736143708;RUC;Jurídico
435;VRV;20042960530;RUC;Jurídico
436;Helicocentrífugo Silent  ;20394865120;RUC;Jurídico
437;Fan Coil;20986546382;RUC;Jurídico
438;Ventilador Industrial;20267074315;RUC;Jurídico
439;VRF;20793277546;RUC;Jurídico
440;Helicocentrífugo Silent  ;20749006345;RUC;Jurídico
441;Ventana;20384943554;RUC;Jurídico
442;Tipo Paquete;20230956922;RUC;Jurídico
443;Válvula de Servicio;20359749202;RUC;Jurídico
444;VRF;20137384066;RUC;Jurídico
445;Split Ducto;20057537096;RUC;Jurídico
446;VRF;20552892196;RUC;Jurídico
447;Split Ducto;20640012631;RUC;Jurídico
448;Split Piso Techo;20814877695;RUC;Jurídico
449;Split Ducto;20844062475;RUC;Jurídico
450;VRV;20920687740;RUC;Jurídico
451;Cassette;20810019416;RUC;Jurídico
452;Cassette;20842782083;RUC;Jurídico
453;Filtro Deshumedecedor;20839981850;RUC;Jurídico
454;Ventilador Centrífugo;20351149566;RUC;Jurídico
455;Split Piso Techo;20099578930;RUC;Jurídico
456;Helicocentrífugo Silent  ;20017998935;RUC;Jurídico
457;Split Ducto;20018155321;RUC;Jurídico
458;Split Ducto;20780601321;RUC;Jurídico
459;Rejilla Rotacional;20538757529;RUC;Jurídico
460;Split Ducto;20433600927;RUC;Jurídico
461;Circular Residencial ;20760504260;RUC;Jurídico
462;Helicocentrífugo Silent  ;20056752611;RUC;Jurídico
463;Split Piso Techo;20999194120;RUC;Jurídico
464;Llave de Paso;20261777707;RUC;Jurídico
465;VRF;20659097567;RUC;Jurídico
466;Termostatos;20829445311;RUC;Jurídico
467;Cortina de Aire Industrial;20383215263;RUC;Jurídico
468;Split Piso Techo;20425095574;RUC;Jurídico
469;Fan Coil;20084262886;RUC;Jurídico
470;Termostatos;20265146631;RUC;Jurídico
471;Axial Residencial;20326417021;RUC;Jurídico
472;Termostatos;20799907521;RUC;Jurídico
473;Cortina de Aire ;20555950817;RUC;Jurídico
474;Manguera;20219263870;RUC;Jurídico
475;Cortina de Aire Industrial;20382714220;RUC;Jurídico
476;Cortina de Aire ;20951264459;RUC;Jurídico
477;Aislamiento Térmico;20666597533;RUC;Jurídico
478;Split Ducto;20011425290;RUC;Jurídico
479;Presostato;20685429727;RUC;Jurídico
480;Split Ducto;20257511937;RUC;Jurídico
481;Cortina de Aire Industrial;20445279562;RUC;Jurídico
482;Repuestos;20466050895;RUC;Jurídico
483;Split Ducto;20538507857;RUC;Jurídico
484;Termostatos;20382770268;RUC;Jurídico
485;Helicocentrífugo Silent  ;20568680306;RUC;Jurídico
486;Cassette;20976255221;RUC;Jurídico
487;Rejilla Doble Deflexión;20061424755;RUC;Jurídico
488;Helicocentrífugo Silent  ;20855392695;RUC;Jurídico
489;Circular Residencial ;20785328277;RUC;Jurídico
490;Tipo Paquete;20981911368;RUC;Jurídico
491;Cassette;20742934972;RUC;Jurídico
492;VRF;20081143811;RUC;Jurídico
493;Ventilador Tubular;20970551009;RUC;Jurídico
494;Helicocentrífugo Comercial ;20481276053;RUC;Jurídico
495;VRV;20280970417;RUC;Jurídico
496;Termostatos;20542289305;RUC;Jurídico
497;Cassette;20113788142;RUC;Jurídico
498;Cortina de Aire Industrial;20990804585;RUC;Jurídico
499;Cortina de Aire ;20959276550;RUC;Jurídico
500;Tipo Paquete;20932811789;RUC;Jurídico
501;Split Piso Techo;68061236;DNI;Natural
502;Cassette;6224670;RUC;Jurídico
503;Ventilador Industrial;22824092;DNI;Natural
504;Rejilla 2 vías;90188188;DNI;Natural
505;Cortina de Aire ;18028704;RUC;Jurídico
506;Ventana;69643098;DNI;Natural
507;Gas Refrigerante;46026749;DNI;Natural
508;Ventana;58656442;DNI;Natural
509;Filtro de Poliester;71345752;DNI;Natural
510;Split Piso Techo;13617876;DNI;Natural
511;Cassette;12440709;DNI;Natural
512;Aislamiento Térmico;49148090;RUC;Jurídico
513;Helicocentrífugo Silent  ;26699690;DNI;Natural
514;Helicocentrífugo Comercial ;42913150;RUC;Jurídico
515;Llave de Paso;84907662;DNI;Natural
516;Ventilador Centrífugo;13811650;DNI;Natural
517;Split Ducto;10927549;DNI;Natural
518;Split Piso Techo;69026694;RUC;Jurídico
519;Cinta de Aluminio;19709960;DNI;Natural
520;Split Piso Techo;62268495;DNI;Natural
521;Rejilla Circular;36628914;RUC;Jurídico
522;Filtro Metálico;98889315;DNI;Natural
523;Cinta de Aluminio;12391853;DNI;Natural
524;Split Ducto;21324575;DNI;Natural
525;Split Pared;45689094;RUC;Jurídico
526;Fan Coil;57366569;RUC;Jurídico
527;VRV;73576027;RUC;Jurídico
528;VRF;69173067;DNI;Natural
529;Ventilador Industrial;84823298;DNI;Natural
530;Circular Residencial ;24469013;RUC;Jurídico
531;Cinta de Aluminio;6540319;DNI;Natural
532;Rejilla 3 vías;24630063;DNI;Natural
533;Fan Coil;99586619;DNI;Natural
534;Ventilador Tubular;2432872;DNI;Natural
535;Termostatos;48237890;DNI;Natural
536;Cortina de Aire ;91315142;DNI;Natural
537;Ventilador Tubular;77500195;DNI;Natural
538;Split Pared;41361263;DNI;Natural
539;Ventana;83478096;DNI;Natural
540;Cortina de Aire Industrial;89768636;DNI;Natural
541;Helicocentrífugo Comercial ;47328152;RUC;Jurídico
542;Ventana;83152826;DNI;Natural
543;VRF;19425021;DNI;Natural
544;Fan Coil;25311469;DNI;Natural
545;VRF;86542164;DNI;Natural
546;Gas Refrigerante;88464428;DNI;Natural
547;Cortina de Aire Industrial;61095993;RUC;Jurídico
548;Split Ducto;31316291;DNI;Natural
549;Fan Coil;96145309;RUC;Jurídico
550;Rejilla 2 vías;87625813;RUC;Jurídico
551;Helicocentrífugo Comercial ;94228710;RUC;Jurídico
552;Ventana;38653341;RUC;Jurídico
553;Fan Coil;59889548;RUC;Jurídico
